Rainfall - (MM), Year,Month, Country, ISO3
247,1958,12, Maldives, MDV
197,1959,1, Maldives, MDV
139,1959,2, Maldives, MDV
143,1959,3, Maldives, MDV
171,1959,4, Maldives, MDV
223,1959,5, Maldives, MDV
185,1959,6, Maldives, MDV
174,1959,7, Maldives, MDV
191,1959,8, Maldives, MDV
217,1959,9, Maldives, MDV
276,1959,10, Maldives, MDV
202,1959,11, Maldives, MDV
247,1959,12, Maldives, MDV
197,1960,1, Maldives, MDV
139,1960,2, Maldives, MDV
143,1960,3, Maldives, MDV
171,1960,4, Maldives, MDV
223,1960,5, Maldives, MDV
185,1960,6, Maldives, MDV
174,1960,7, Maldives, MDV
191,1960,8, Maldives, MDV
217,1960,9, Maldives, MDV
276,1960,10, Maldives, MDV
202,1960,11, Maldives, MDV
247,1960,12, Maldives, MDV
197,1961,1, Maldives, MDV
139,1961,2, Maldives, MDV
143,1961,3, Maldives, MDV
171,1961,4, Maldives, MDV
223,1961,5, Maldives, MDV
185,1961,6, Maldives, MDV
174,1961,7, Maldives, MDV
191,1961,8, Maldives, MDV
217,1961,9, Maldives, MDV
276,1961,10, Maldives, MDV
202,1961,11, Maldives, MDV
247,1961,12, Maldives, MDV
197,1962,1, Maldives, MDV
139,1962,2, Maldives, MDV
143,1962,3, Maldives, MDV
171,1962,4, Maldives, MDV
223,1962,5, Maldives, MDV
185,1962,6, Maldives, MDV
174,1962,7, Maldives, MDV
191,1962,8, Maldives, MDV
217,1962,9, Maldives, MDV
276,1962,10, Maldives, MDV
202,1962,11, Maldives, MDV
247,1962,12, Maldives, MDV
197,1963,1, Maldives, MDV
139,1963,2, Maldives, MDV
143,1963,3, Maldives, MDV
171,1963,4, Maldives, MDV
223,1963,5, Maldives, MDV
185,1963,6, Maldives, MDV
174,1963,7, Maldives, MDV
191,1963,8, Maldives, MDV
217,1963,9, Maldives, MDV
276,1963,10, Maldives, MDV
202,1963,11, Maldives, MDV
247,1963,12, Maldives, MDV
197,1964,1, Maldives, MDV
139,1964,2, Maldives, MDV
143,1964,3, Maldives, MDV
171,1964,4, Maldives, MDV
223,1964,5, Maldives, MDV
185,1964,6, Maldives, MDV
174,1964,7, Maldives, MDV
191,1964,8, Maldives, MDV
217,1964,9, Maldives, MDV
276,1964,10, Maldives, MDV
202,1964,11, Maldives, MDV
247,1964,12, Maldives, MDV
197,1965,1, Maldives, MDV
139,1965,2, Maldives, MDV
143,1965,3, Maldives, MDV
171,1965,4, Maldives, MDV
223,1965,5, Maldives, MDV
185,1965,6, Maldives, MDV
174,1965,7, Maldives, MDV
191,1965,8, Maldives, MDV
217,1965,9, Maldives, MDV
276,1965,10, Maldives, MDV
202,1965,11, Maldives, MDV
247,1965,12, Maldives, MDV
197,1966,1, Maldives, MDV
139,1966,2, Maldives, MDV
143,1966,3, Maldives, MDV
171,1966,4, Maldives, MDV
223,1966,5, Maldives, MDV
185,1966,6, Maldives, MDV
174,1966,7, Maldives, MDV
191,1966,8, Maldives, MDV
217,1966,9, Maldives, MDV
276,1966,10, Maldives, MDV
202,1966,11, Maldives, MDV
247,1966,12, Maldives, MDV
197,1967,1, Maldives, MDV
139,1967,2, Maldives, MDV
143,1967,3, Maldives, MDV
171,1967,4, Maldives, MDV
223,1967,5, Maldives, MDV
185,1967,6, Maldives, MDV
174,1967,7, Maldives, MDV
191,1967,8, Maldives, MDV
217,1967,9, Maldives, MDV
276,1967,10, Maldives, MDV
202,1967,11, Maldives, MDV
247,1967,12, Maldives, MDV
197,1968,1, Maldives, MDV
139,1968,2, Maldives, MDV
143,1968,3, Maldives, MDV
171,1968,4, Maldives, MDV
223,1968,5, Maldives, MDV
185,1968,6, Maldives, MDV
174,1968,7, Maldives, MDV
191,1968,8, Maldives, MDV
217,1968,9, Maldives, MDV
276,1968,10, Maldives, MDV
202,1968,11, Maldives, MDV
247,1968,12, Maldives, MDV
197,1969,1, Maldives, MDV
139,1969,2, Maldives, MDV
143,1969,3, Maldives, MDV
171,1969,4, Maldives, MDV
223,1969,5, Maldives, MDV
185,1969,6, Maldives, MDV
174,1969,7, Maldives, MDV
191,1969,8, Maldives, MDV
217,1969,9, Maldives, MDV
276,1969,10, Maldives, MDV
202,1969,11, Maldives, MDV
247,1969,12, Maldives, MDV
197,1970,1, Maldives, MDV
139,1970,2, Maldives, MDV
143,1970,3, Maldives, MDV
171,1970,4, Maldives, MDV
223,1970,5, Maldives, MDV
185,1970,6, Maldives, MDV
174,1970,7, Maldives, MDV
191,1970,8, Maldives, MDV
217,1970,9, Maldives, MDV
276,1970,10, Maldives, MDV
202,1970,11, Maldives, MDV
247,1970,12, Maldives, MDV
197,1971,1, Maldives, MDV
139,1971,2, Maldives, MDV
143,1971,3, Maldives, MDV
171,1971,4, Maldives, MDV
223,1971,5, Maldives, MDV
185,1971,6, Maldives, MDV
174,1971,7, Maldives, MDV
191,1971,8, Maldives, MDV
217,1971,9, Maldives, MDV
276,1971,10, Maldives, MDV
202,1971,11, Maldives, MDV
247,1971,12, Maldives, MDV
197,1972,1, Maldives, MDV
139,1972,2, Maldives, MDV
143,1972,3, Maldives, MDV
171,1972,4, Maldives, MDV
223,1972,5, Maldives, MDV
185,1972,6, Maldives, MDV
174,1972,7, Maldives, MDV
191,1972,8, Maldives, MDV
217,1972,9, Maldives, MDV
276,1972,10, Maldives, MDV
202,1972,11, Maldives, MDV
247,1972,12, Maldives, MDV
197,1973,1, Maldives, MDV
139,1973,2, Maldives, MDV
143,1973,3, Maldives, MDV
171,1973,4, Maldives, MDV
223,1973,5, Maldives, MDV
185,1973,6, Maldives, MDV
174,1973,7, Maldives, MDV
191,1973,8, Maldives, MDV
217,1973,9, Maldives, MDV
276,1973,10, Maldives, MDV
202,1973,11, Maldives, MDV
247,1973,12, Maldives, MDV
197,1974,1, Maldives, MDV
139,1974,2, Maldives, MDV
143,1974,3, Maldives, MDV
171,1974,4, Maldives, MDV
223,1974,5, Maldives, MDV
185,1974,6, Maldives, MDV
174,1974,7, Maldives, MDV
191,1974,8, Maldives, MDV
217,1974,9, Maldives, MDV
276,1974,10, Maldives, MDV
202,1974,11, Maldives, MDV
247,1974,12, Maldives, MDV
197,1975,1, Maldives, MDV
139,1975,2, Maldives, MDV
143,1975,3, Maldives, MDV
171,1975,4, Maldives, MDV
223,1975,5, Maldives, MDV
185,1975,6, Maldives, MDV
174,1975,7, Maldives, MDV
191,1975,8, Maldives, MDV
217,1975,9, Maldives, MDV
276,1975,10, Maldives, MDV
202,1975,11, Maldives, MDV
247,1975,12, Maldives, MDV
197,1976,1, Maldives, MDV
139,1976,2, Maldives, MDV
143,1976,3, Maldives, MDV
171,1976,4, Maldives, MDV
223,1976,5, Maldives, MDV
185,1976,6, Maldives, MDV
174,1976,7, Maldives, MDV
191,1976,8, Maldives, MDV
217,1976,9, Maldives, MDV
276,1976,10, Maldives, MDV
202,1976,11, Maldives, MDV
247,1976,12, Maldives, MDV
197,1977,1, Maldives, MDV
139,1977,2, Maldives, MDV
143,1977,3, Maldives, MDV
171,1977,4, Maldives, MDV
223,1977,5, Maldives, MDV
185,1977,6, Maldives, MDV
174,1977,7, Maldives, MDV
191,1977,8, Maldives, MDV
217,1977,9, Maldives, MDV
276,1977,10, Maldives, MDV
202,1977,11, Maldives, MDV
247,1977,12, Maldives, MDV
197,1978,1, Maldives, MDV
139,1978,2, Maldives, MDV
143,1978,3, Maldives, MDV
171,1978,4, Maldives, MDV
223,1978,5, Maldives, MDV
185,1978,6, Maldives, MDV
174,1978,7, Maldives, MDV
191,1978,8, Maldives, MDV
217,1978,9, Maldives, MDV
276,1978,10, Maldives, MDV
202,1978,11, Maldives, MDV
247,1978,12, Maldives, MDV
197,1979,1, Maldives, MDV
139,1979,2, Maldives, MDV
143,1979,3, Maldives, MDV
171,1979,4, Maldives, MDV
223,1979,5, Maldives, MDV
185,1979,6, Maldives, MDV
174,1979,7, Maldives, MDV
191,1979,8, Maldives, MDV
217,1979,9, Maldives, MDV
276,1979,10, Maldives, MDV
202,1979,11, Maldives, MDV
247,1979,12, Maldives, MDV
197,1980,1, Maldives, MDV
139,1980,2, Maldives, MDV
143,1980,3, Maldives, MDV
171,1980,4, Maldives, MDV
223,1980,5, Maldives, MDV
185,1980,6, Maldives, MDV
174,1980,7, Maldives, MDV
191,1980,8, Maldives, MDV
217,1980,9, Maldives, MDV
276,1980,10, Maldives, MDV
202,1980,11, Maldives, MDV
247,1980,12, Maldives, MDV
197,1981,1, Maldives, MDV
139,1981,2, Maldives, MDV
143,1981,3, Maldives, MDV
171,1981,4, Maldives, MDV
223,1981,5, Maldives, MDV
185,1981,6, Maldives, MDV
174,1981,7, Maldives, MDV
191,1981,8, Maldives, MDV
217,1981,9, Maldives, MDV
276,1981,10, Maldives, MDV
202,1981,11, Maldives, MDV
247,1981,12, Maldives, MDV
197,1982,1, Maldives, MDV
139,1982,2, Maldives, MDV
143,1982,3, Maldives, MDV
171,1982,4, Maldives, MDV
223,1982,5, Maldives, MDV
185,1982,6, Maldives, MDV
174,1982,7, Maldives, MDV
191,1982,8, Maldives, MDV
217,1982,9, Maldives, MDV
276,1982,10, Maldives, MDV
202,1982,11, Maldives, MDV
247,1982,12, Maldives, MDV
197,1983,1, Maldives, MDV
139,1983,2, Maldives, MDV
143,1983,3, Maldives, MDV
171,1983,4, Maldives, MDV
223,1983,5, Maldives, MDV
185,1983,6, Maldives, MDV
174,1983,7, Maldives, MDV
191,1983,8, Maldives, MDV
217,1983,9, Maldives, MDV
276,1983,10, Maldives, MDV
202,1983,11, Maldives, MDV
247,1983,12, Maldives, MDV
197,1984,1, Maldives, MDV
139,1984,2, Maldives, MDV
143,1984,3, Maldives, MDV
171,1984,4, Maldives, MDV
223,1984,5, Maldives, MDV
185,1984,6, Maldives, MDV
174,1984,7, Maldives, MDV
191,1984,8, Maldives, MDV
217,1984,9, Maldives, MDV
276,1984,10, Maldives, MDV
202,1984,11, Maldives, MDV
247,1984,12, Maldives, MDV
197,1985,1, Maldives, MDV
139,1985,2, Maldives, MDV
143,1985,3, Maldives, MDV
171,1985,4, Maldives, MDV
223,1985,5, Maldives, MDV
185,1985,6, Maldives, MDV
174,1985,7, Maldives, MDV
191,1985,8, Maldives, MDV
217,1985,9, Maldives, MDV
276,1985,10, Maldives, MDV
202,1985,11, Maldives, MDV
247,1985,12, Maldives, MDV
197,1986,1, Maldives, MDV
139,1986,2, Maldives, MDV
143,1986,3, Maldives, MDV
171,1986,4, Maldives, MDV
223,1986,5, Maldives, MDV
185,1986,6, Maldives, MDV
174,1986,7, Maldives, MDV
191,1986,8, Maldives, MDV
217,1986,9, Maldives, MDV
276,1986,10, Maldives, MDV
202,1986,11, Maldives, MDV
247,1986,12, Maldives, MDV
197,1987,1, Maldives, MDV
139,1987,2, Maldives, MDV
143,1987,3, Maldives, MDV
171,1987,4, Maldives, MDV
223,1987,5, Maldives, MDV
185,1987,6, Maldives, MDV
174,1987,7, Maldives, MDV
191,1987,8, Maldives, MDV
217,1987,9, Maldives, MDV
276,1987,10, Maldives, MDV
202,1987,11, Maldives, MDV
247,1987,12, Maldives, MDV
197,1988,1, Maldives, MDV
139,1988,2, Maldives, MDV
143,1988,3, Maldives, MDV
171,1988,4, Maldives, MDV
223,1988,5, Maldives, MDV
185,1988,6, Maldives, MDV
174,1988,7, Maldives, MDV
191,1988,8, Maldives, MDV
217,1988,9, Maldives, MDV
276,1988,10, Maldives, MDV
202,1988,11, Maldives, MDV
247,1988,12, Maldives, MDV
197,1989,1, Maldives, MDV
139,1989,2, Maldives, MDV
143,1989,3, Maldives, MDV
171,1989,4, Maldives, MDV
223,1989,5, Maldives, MDV
185,1989,6, Maldives, MDV
174,1989,7, Maldives, MDV
191,1989,8, Maldives, MDV
217,1989,9, Maldives, MDV
276,1989,10, Maldives, MDV
202,1989,11, Maldives, MDV
247,1989,12, Maldives, MDV
197,1990,1, Maldives, MDV
139,1990,2, Maldives, MDV
143,1990,3, Maldives, MDV
171,1990,4, Maldives, MDV
223,1990,5, Maldives, MDV
185,1990,6, Maldives, MDV
174,1990,7, Maldives, MDV
191,1990,8, Maldives, MDV
217,1990,9, Maldives, MDV
276,1990,10, Maldives, MDV
202,1990,11, Maldives, MDV
247,1990,12, Maldives, MDV
197,1991,1, Maldives, MDV
139,1991,2, Maldives, MDV
143,1991,3, Maldives, MDV
171,1991,4, Maldives, MDV
223,1991,5, Maldives, MDV
185,1991,6, Maldives, MDV
174,1991,7, Maldives, MDV
191,1991,8, Maldives, MDV
217,1991,9, Maldives, MDV
276,1991,10, Maldives, MDV
202,1991,11, Maldives, MDV
247,1991,12, Maldives, MDV
197,1992,1, Maldives, MDV
139,1992,2, Maldives, MDV
143,1992,3, Maldives, MDV
171,1992,4, Maldives, MDV
223,1992,5, Maldives, MDV
185,1992,6, Maldives, MDV
174,1992,7, Maldives, MDV
191,1992,8, Maldives, MDV
217,1992,9, Maldives, MDV
276,1992,10, Maldives, MDV
202,1992,11, Maldives, MDV
247,1992,12, Maldives, MDV
197,1993,1, Maldives, MDV
139,1993,2, Maldives, MDV
143,1993,3, Maldives, MDV
171,1993,4, Maldives, MDV
223,1993,5, Maldives, MDV
185,1993,6, Maldives, MDV
174,1993,7, Maldives, MDV
191,1993,8, Maldives, MDV
217,1993,9, Maldives, MDV
276,1993,10, Maldives, MDV
202,1993,11, Maldives, MDV
247,1993,12, Maldives, MDV
197,1994,1, Maldives, MDV
139,1994,2, Maldives, MDV
143,1994,3, Maldives, MDV
171,1994,4, Maldives, MDV
223,1994,5, Maldives, MDV
185,1994,6, Maldives, MDV
174,1994,7, Maldives, MDV
191,1994,8, Maldives, MDV
217,1994,9, Maldives, MDV
276,1994,10, Maldives, MDV
202,1994,11, Maldives, MDV
247,1994,12, Maldives, MDV
197,1995,1, Maldives, MDV
139,1995,2, Maldives, MDV
143,1995,3, Maldives, MDV
171,1995,4, Maldives, MDV
223,1995,5, Maldives, MDV
185,1995,6, Maldives, MDV
174,1995,7, Maldives, MDV
191,1995,8, Maldives, MDV
217,1995,9, Maldives, MDV
276,1995,10, Maldives, MDV
202,1995,11, Maldives, MDV
247,1995,12, Maldives, MDV
197,1996,1, Maldives, MDV
139,1996,2, Maldives, MDV
143,1996,3, Maldives, MDV
171,1996,4, Maldives, MDV
223,1996,5, Maldives, MDV
185,1996,6, Maldives, MDV
174,1996,7, Maldives, MDV
191,1996,8, Maldives, MDV
217,1996,9, Maldives, MDV
276,1996,10, Maldives, MDV
202,1996,11, Maldives, MDV
247,1996,12, Maldives, MDV
197,1997,1, Maldives, MDV
139,1997,2, Maldives, MDV
143,1997,3, Maldives, MDV
171,1997,4, Maldives, MDV
223,1997,5, Maldives, MDV
185,1997,6, Maldives, MDV
174,1997,7, Maldives, MDV
191,1997,8, Maldives, MDV
217,1997,9, Maldives, MDV
276,1997,10, Maldives, MDV
202,1997,11, Maldives, MDV
247,1997,12, Maldives, MDV
197,1998,1, Maldives, MDV
139,1998,2, Maldives, MDV
143,1998,3, Maldives, MDV
171,1998,4, Maldives, MDV
223,1998,5, Maldives, MDV
185,1998,6, Maldives, MDV
174,1998,7, Maldives, MDV
191,1998,8, Maldives, MDV
217,1998,9, Maldives, MDV
276,1998,10, Maldives, MDV
202,1998,11, Maldives, MDV
247,1998,12, Maldives, MDV
197,1999,1, Maldives, MDV
139,1999,2, Maldives, MDV
143,1999,3, Maldives, MDV
171,1999,4, Maldives, MDV
223,1999,5, Maldives, MDV
185,1999,6, Maldives, MDV
174,1999,7, Maldives, MDV
191,1999,8, Maldives, MDV
217,1999,9, Maldives, MDV
276,1999,10, Maldives, MDV
202,1999,11, Maldives, MDV
247,1999,12, Maldives, MDV
197,2000,1, Maldives, MDV
139,2000,2, Maldives, MDV
143,2000,3, Maldives, MDV
171,2000,4, Maldives, MDV
223,2000,5, Maldives, MDV
185,2000,6, Maldives, MDV
174,2000,7, Maldives, MDV
191,2000,8, Maldives, MDV
217,2000,9, Maldives, MDV
276,2000,10, Maldives, MDV
202,2000,11, Maldives, MDV
247,2000,12, Maldives, MDV
197,2001,1, Maldives, MDV
139,2001,2, Maldives, MDV
143,2001,3, Maldives, MDV
171,2001,4, Maldives, MDV
223,2001,5, Maldives, MDV
185,2001,6, Maldives, MDV
174,2001,7, Maldives, MDV
191,2001,8, Maldives, MDV
217,2001,9, Maldives, MDV
276,2001,10, Maldives, MDV
202,2001,11, Maldives, MDV
247,2001,12, Maldives, MDV
197,2002,1, Maldives, MDV
139,2002,2, Maldives, MDV
143,2002,3, Maldives, MDV
171,2002,4, Maldives, MDV
223,2002,5, Maldives, MDV
185,2002,6, Maldives, MDV
174,2002,7, Maldives, MDV
191,2002,8, Maldives, MDV
217,2002,9, Maldives, MDV
276,2002,10, Maldives, MDV
202,2002,11, Maldives, MDV
247,2002,12, Maldives, MDV
197,2003,1, Maldives, MDV
139,2003,2, Maldives, MDV
143,2003,3, Maldives, MDV
171,2003,4, Maldives, MDV
223,2003,5, Maldives, MDV
185,2003,6, Maldives, MDV
174,2003,7, Maldives, MDV
191,2003,8, Maldives, MDV
217,2003,9, Maldives, MDV
276,2003,10, Maldives, MDV
202,2003,11, Maldives, MDV
247,2003,12, Maldives, MDV
197,2004,1, Maldives, MDV
139,2004,2, Maldives, MDV
143,2004,3, Maldives, MDV
171,2004,4, Maldives, MDV
223,2004,5, Maldives, MDV
185,2004,6, Maldives, MDV
174,2004,7, Maldives, MDV
191,2004,8, Maldives, MDV
217,2004,9, Maldives, MDV
276,2004,10, Maldives, MDV
202,2004,11, Maldives, MDV
247,2004,12, Maldives, MDV
197,2005,1, Maldives, MDV
139,2005,2, Maldives, MDV
143,2005,3, Maldives, MDV
171,2005,4, Maldives, MDV
223,2005,5, Maldives, MDV
185,2005,6, Maldives, MDV
174,2005,7, Maldives, MDV
191,2005,8, Maldives, MDV
217,2005,9, Maldives, MDV
276,2005,10, Maldives, MDV
202,2005,11, Maldives, MDV
247,2005,12, Maldives, MDV
197,2006,1, Maldives, MDV
139,2006,2, Maldives, MDV
143,2006,3, Maldives, MDV
171,2006,4, Maldives, MDV
223,2006,5, Maldives, MDV
185,2006,6, Maldives, MDV
174,2006,7, Maldives, MDV
191,2006,8, Maldives, MDV
217,2006,9, Maldives, MDV
276,2006,10, Maldives, MDV
202,2006,11, Maldives, MDV
247,2006,12, Maldives, MDV
197,2007,1, Maldives, MDV
139,2007,2, Maldives, MDV
143,2007,3, Maldives, MDV
171,2007,4, Maldives, MDV
223,2007,5, Maldives, MDV
185,2007,6, Maldives, MDV
174,2007,7, Maldives, MDV
191,2007,8, Maldives, MDV
217,2007,9, Maldives, MDV
276,2007,10, Maldives, MDV
202,2007,11, Maldives, MDV
247,2007,12, Maldives, MDV
197,2008,1, Maldives, MDV
139,2008,2, Maldives, MDV
143,2008,3, Maldives, MDV
171,2008,4, Maldives, MDV
223,2008,5, Maldives, MDV
185,2008,6, Maldives, MDV
174,2008,7, Maldives, MDV
191,2008,8, Maldives, MDV
217,2008,9, Maldives, MDV
276,2008,10, Maldives, MDV
202,2008,11, Maldives, MDV
247,2008,12, Maldives, MDV
197,2009,1, Maldives, MDV
139,2009,2, Maldives, MDV
143,2009,3, Maldives, MDV
171,2009,4, Maldives, MDV
223,2009,5, Maldives, MDV
185,2009,6, Maldives, MDV
174,2009,7, Maldives, MDV
191,2009,8, Maldives, MDV
217,2009,9, Maldives, MDV
276,2009,10, Maldives, MDV
202,2009,11, Maldives, MDV
247,2009,12, Maldives, MDV
197,2010,1, Maldives, MDV
139,2010,2, Maldives, MDV
143,2010,3, Maldives, MDV
171,2010,4, Maldives, MDV
223,2010,5, Maldives, MDV
185,2010,6, Maldives, MDV
174,2010,7, Maldives, MDV
191,2010,8, Maldives, MDV
217,2010,9, Maldives, MDV
276,2010,10, Maldives, MDV
202,2010,11, Maldives, MDV
247,2010,12, Maldives, MDV
197,2011,1, Maldives, MDV
139,2011,2, Maldives, MDV
143,2011,3, Maldives, MDV
171,2011,4, Maldives, MDV
223,2011,5, Maldives, MDV
185,2011,6, Maldives, MDV
174,2011,7, Maldives, MDV
191,2011,8, Maldives, MDV
217,2011,9, Maldives, MDV
276,2011,10, Maldives, MDV
202,2011,11, Maldives, MDV
247,2011,12, Maldives, MDV
197,2012,1, Maldives, MDV
139,2012,2, Maldives, MDV
143,2012,3, Maldives, MDV
171,2012,4, Maldives, MDV
223,2012,5, Maldives, MDV
185,2012,6, Maldives, MDV
174,2012,7, Maldives, MDV
191,2012,8, Maldives, MDV
217,2012,9, Maldives, MDV
276,2012,10, Maldives, MDV
202,2012,11, Maldives, MDV
247,2012,12, Maldives, MDV
197,2013,1, Maldives, MDV
139,2013,2, Maldives, MDV
143,2013,3, Maldives, MDV
171,2013,4, Maldives, MDV
223,2013,5, Maldives, MDV
185,2013,6, Maldives, MDV
174,2013,7, Maldives, MDV
191,2013,8, Maldives, MDV
217,2013,9, Maldives, MDV
276,2013,10, Maldives, MDV
202,2013,11, Maldives, MDV
247,2013,12, Maldives, MDV
197,2014,1, Maldives, MDV
139,2014,2, Maldives, MDV
143,2014,3, Maldives, MDV
171,2014,4, Maldives, MDV
223,2014,5, Maldives, MDV
185,2014,6, Maldives, MDV
174,2014,7, Maldives, MDV
191,2014,8, Maldives, MDV
217,2014,9, Maldives, MDV
276,2014,10, Maldives, MDV
202,2014,11, Maldives, MDV
247,2014,12, Maldives, MDV
197,2015,1, Maldives, MDV
139,2015,2, Maldives, MDV
143,2015,3, Maldives, MDV
171,2015,4, Maldives, MDV
223,2015,5, Maldives, MDV
185,2015,6, Maldives, MDV
174,2015,7, Maldives, MDV
191,2015,8, Maldives, MDV
217,2015,9, Maldives, MDV
276,2015,10, Maldives, MDV
202,2015,11, Maldives, MDV
247,2015,12, Maldives, MDV
197,2016,1, Maldives, MDV
139,2016,2, Maldives, MDV
143,2016,3, Maldives, MDV
171,2016,4, Maldives, MDV
223,2016,5, Maldives, MDV
185,2016,6, Maldives, MDV
174,2016,7, Maldives, MDV
191,2016,8, Maldives, MDV
217,2016,9, Maldives, MDV
276,2016,10, Maldives, MDV
202,2016,11, Maldives, MDV
247,2016,12, Maldives, MDV
